9.45919	-6.907823	2.23946
-4.415458	-4.068677	10.1229
2.65033	6.83482	1.6055
12.2826	4.11246	11.4972
-6.295467	0.756173	-7.334004
-5.03046	2.82855	3.75998
-0.254308	-5.710579	7.74765
7.11755	-8.215637	-12.104187
-11.569703	-8.598467	-7.521997
4.86679	-3.346031	-1.345034
-0.182419	-8.72689	-2.186478
-10.601749	7.66437	3.49969
-3.746993	11.5969	-9.529423
-11.035608	-9.099568	-10.19083
6.4748	-9.172896	4.31321
-0.965147	-2.015431	4.8121
7.21763	-7.034975	-6.134423
11.6071	1.67994	4.24968
5.45079	2.12834	-9.252195
5.22799	5.19574	-3.533921
3.81933	8.87817	0.115224
3.28158	3.42093	-8.765026
-6.525263	-8.451361	1.03591
4.28261	6.08063	-1.013035
-11.122154	8.05625	10.3792
12.1303	10.8069	7.50854
-1.331028	7.72621	-4.37376
4.78418	-3.103553	-7.843108
-10.56686	-0.051564	-6.397076
-7.909408	-5.092875	-0.32736
-11.219461	11.217	-0.290764
1.669	-0.848513	-11.275434
12.3632	-3.916424	0.347922
-0.475166	-6.635404	-11.959288
11.4926	-8.964325	-5.521963
8.6559	10.2929	-5.289596
3.75346	9.89763	-4.331517
3.74173	-4.190945	5.35083
4.48919	-2.962991	7.46908
8.57864	-4.495219	4.77099
-11.745955	-8.974717	-3.323938
-1.829297	-8.990224	-8.835914
10.0089	0.865246	0.594649
-0.611204	2.55952	-3.251985
-7.852681	-2.51093	-2.066095
-8.687636	-9.663612	-10.491514
-5.248288	10.8357	-11.889587
12.2077	-6.202443	-6.7995
7.32222	-5.309223	2.64594
2.37523	-0.225248	10.3494
-7.424071	10.1958	-2.965297
-1.232319	0.238064	-4.762495
5.3106	-8.748719	10.3808
6.31105	5.32987	-10.207332
-1.787108	0.780231	-7.821795
3.11988	-1.246223	6.11606
-5.908395	-10.172675	2.70647
-11.679624	9.39699	5.75723
9.82004	10.3707	2.08348
10.1267	-8.926027	-3.159256
-11.579664	-1.340998	0.613418
-6.14516	-10.982441	0.223138
-8.668489	7.91713	10.1849
-6.85595	3.4085	2.02982
9.63818	3.53515	-11.584339
7.26104	-6.256247	6.98555
-7.345507	-7.851215	12.3413
-0.638443	9.46489	-6.130165
9.16286	8.45483	4.17642
9.45339	-6.858824	-4.995605
-1.523231	-2.895574	-1.779197
-11.59739	2.11377	10.6466
-10.169002	9.28566	8.2326
0.542148	4.5281	-7.337511
-2.459161	-7.264165	-10.510739
10.6146	1.81491	11.1646
8.52754	2.48168	-4.612386
2.49244	-10.906653	-4.849408
-11.176387	8.42568	-10.219577
2.29957	-9.578279	-2.50661
0.223229	-8.60618	2.35138
1.01941	-4.394604	0.916391
-1.491145	7.86006	4.72546
-2.635519	-2.441008	6.77016
9.04192	7.76515	7.86706
2.61413	10.8784	7.03815
3.37517	0.115023	-5.53015
-2.379941	-8.9294	-6.511039
-5.122752	-8.669023	7.6949
1.25247	8.43826	9.19795
9.48941	6.07925	3.1541
10.1921	5.74566	12.179
-10.314103	3.33573	-12.121663
9.48018	-5.096794	-6.786915
0.00683071	3.43746	12.336
3.24711	11.7325	9.71739
6.02037	3.93148	3.1138
-9.684173	-2.395855	2.89183
-11.29377	-3.579309	-8.650808
-5.791009	9.57453	10.4409
6.06644	3.24832	0.485039
-2.772603	-1.26772	-6.635601
-7.437851	8.39505	-8.194996
5.45085	-6.999322	2.40559
-6.872404	-11.282036	-9.150831
0.801202	10.9651	9.59509
7.63619	7.35438	-12.308153
-10.647156	4.03024	8.97022
-12.325715	-0.78237	3.52189
-11.209409	-10.503805	9.68409
3.35614	4.3403	1.12377
-5.122222	-11.54956	-10.973499
3.81796	2.04657	9.35813
-4.801129	7.93587	11.9877
-6.574643	7.30709	5.27315
10.7078	1.53705	6.95405
9.11611	-7.593076	8.03653
10.1352	10.9001	11.3399
-3.099386	-5.516997	3.30548
10.8938	-4.835698	-4.829075
8.01728	-3.231465	0.758041
12.2009	10.0675	9.73957
-0.761727	1.40639	-0.976173
8.6564	10.9582	4.8183
-11.560287	8.76056	-1.499328
8.017	-5.939261	-9.03048
-9.572689	1.43128	-2.875898
6.32254	1.3338	8.55247
8.70018	-1.612573	-10.181837
-12.367371	0.213902	-1.303123
-5.886757	7.01728	9.24741
5.6053	-6.162365	4.94037
-9.423845	-6.690983	11.2376
-2.898977	1.20699	3.2445
-2.303263	-0.397871	11.1678
-10.997108	3.80287	-0.366686
-0.1059	7.39913	2.48671
0.9813	12.2159	-9.956115
-10.375351	0.745694	-12.275597
9.34557	-12.215695	-6.546516
-11.754336	-0.237229	-3.939574
5.61801	-0.344494	2.75272
2.05889	8.97645	2.48392
-7.364399	-11.903924	6.4943
-1.803457	-6.698063	-1.637954
7.66957	1.58512	2.22248
10.9462	-5.293029	-8.906319
12.1724	-8.429851	0.771284
1.22854	-6.296538	2.60765
-8.764478	8.84627	5.63565
